,player_id,player,games_played,seasons_played,avg_ts_percent,avg_per,avg_mpg,avg_x3p_ar,avg_orb_percent,avg_drb_percent,avg_ast_percent,avg_stl_percent,avg_blk_percent,avg_tov_percent,avg_usg_percent,avg_ows_48,avg_dws_48,avg_obpm,avg_dbpm,avg_bpm,avg_vorp,max_ts_percent,max_per,max_mpg,max_x3p_ar,max_orb_percent,max_drb_percent,max_ast_percent,max_stl_percent,max_blk_percent,max_tov_percent,max_usg_percent,max_ows_48,max_dws_48,max_obpm,max_dbpm,max_bpm,max_vorp,ALL_NBA_total,ALL_DEF_total,1T_ALL_NBA_total,2T_ALL_NBA_total,3T_ALL_NBA_total,1T_ALL_DEF_total,2T_ALL_DEF_total,DPOY_total,MIP_total,MVP_total,ROY_total,SMOY_total
1472,2892,Alan Henderson,514,7,-0.11,-0.093,-0.392,-0.966,1.742,0.239,-1.014,-0.562,0.021,-0.113,-0.303,0.054,-0.263,-0.215,-1.038,-0.61,-0.646,0.787,0.994,1.055,-0.852,2.467,0.699,-0.788,-0.011,0.478,0.709,1.003,1.104,0.376,0.719,-0.323,-0.063,-0.178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1473,3704,Rajon Rondo,850,13,-0.988,0.172,0.597,-0.473,-0.397,-0.276,2.716,1.907,-0.864,2.447,-0.13,-0.471,0.813,0.105,0.739,0.403,0.424,0.044,1.159,1.636,0.033,-0.185,0.197,3.917,3.448,-0.667,3.883,0.304,0.813,2.212,1.112,2.286,1.594,2.086,1.0,4.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
1474,3982,Alec Burks,618,10,-0.359,-0.161,-0.358,0.091,-0.537,-0.099,-0.106,0.025,-0.63,-0.479,0.457,-0.222,-0.358,-0.05,-0.302,-0.182,-0.256,0.32,0.361,0.562,0.687,0.348,0.407,0.371,0.466,-0.362,0.162,0.95,0.574,1.04,0.734,0.927,0.529,0.515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1475,3796,Anthony Morrow,564,9,0.474,-0.393,-0.429,0.933,-0.681,-1.247,-0.792,-0.368,-0.819,-1.677,-0.185,0.456,-1.376,0.239,-1.025,-0.23,-0.351,1.511,0.068,0.888,1.631,-0.038,-0.603,-0.523,0.231,-0.65,-0.807,0.48,1.435,-0.609,0.965,-0.053,0.768,0.492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1476,2618,Sean Higgins,151,3,-0.888,-1.362,-1.113,0.66,-0.793,-0.782,-0.483,-0.997,-0.622,-0.232,0.39,-0.748,-1.971,-1.213,-1.562,-1.698,-0.933,-0.375,-0.923,-0.406,1.173,-0.612,-0.596,-0.267,-0.431,-0.441,0.876,1.141,-0.748,-1.971,-0.489,-1.437,-1.007,-0.828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1477,1835,Roger Phegley,303,4,-0.255,-0.238,-0.86,0.302,-0.368,-0.846,-0.283,-0.337,-0.666,-0.844,0.68,-0.055,-0.983,-0.331,-0.851,-0.741,-0.714,0.311,-0.071,0.284,0.65,0.241,-0.708,-0.089,0.732,-0.379,-0.485,1.053,0.292,-0.425,-0.126,-0.354,-0.584,-0.567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1478,3874,Derrick Brown,171,3,0.385,-0.263,-1.233,-0.784,0.534,-0.58,-0.571,0.579,-0.3,-0.136,-0.524,-0.016,-0.346,-0.353,-0.07,-0.37,-0.58,1.0,0.034,-0.342,-0.651,0.698,-0.461,-0.396,1.099,-0.052,1.196,-0.438,0.308,0.92,-0.018,1.027,-0.105,-0.536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1479,2533,Nick Anderson,764,11,-0.027,0.413,0.787,1.015,-0.482,0.034,-0.138,0.715,-0.376,-0.892,0.471,0.119,0.099,0.764,0.383,0.833,0.779,1.239,1.297,1.352,2.029,0.004,0.533,0.292,1.768,-0.061,-0.157,1.235,1.39,0.952,1.765,1.311,1.824,1.826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1480,2775,Bryon Russell,840,12,0.277,-0.588,-0.193,1.047,-0.335,-0.188,-0.605,0.967,-0.481,-0.424,-0.679,-0.046,0.376,-0.151,0.598,0.127,-0.008,1.5,0.214,1.225,2.328,0.073,-0.018,-0.273,1.659,-0.168,0.569,-0.147,0.836,1.112,0.612,1.475,0.783,1.044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1481,3902,Serge Ibaka,903,13,0.472,0.537,0.363,-0.549,0.981,0.853,-0.952,-1.406,2.314,-0.414,-0.054,0.297,0.955,0.088,0.302,0.205,0.16,1.646,1.196,1.238,0.217,1.94,1.322,-0.349,-0.946,5.186,0.307,0.823,1.132,1.649,0.594,1.851,0.936,0.966,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
1482,4882,Saddiq Bey,229,3,-0.496,-0.257,0.598,0.827,-0.237,-0.091,-0.533,-0.192,-0.829,-1.305,0.136,-0.202,-0.934,0.32,-0.99,-0.139,-0.035,-0.184,-0.094,1.162,1.233,0.035,0.126,-0.051,0.253,-0.749,-1.168,0.4,0.022,-0.431,0.453,-0.747,-0.106,0.161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1483,2901,Bryant Reeves,370,5,-0.182,-0.141,0.591,-0.967,0.533,0.831,-0.551,-1.205,0.14,-0.23,0.3,-0.475,-0.868,-0.575,-1.124,-0.983,-1.05,0.886,0.716,1.175,-0.876,0.699,1.006,-0.348,-0.752,0.353,0.414,0.654,0.687,-0.217,0.357,-0.174,-0.277,-0.366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1484,1874,Johnny High,245,3,-0.821,-1.252,-1.056,0.149,-0.328,-0.622,0.08,2.011,-0.187,1.928,-0.484,-1.674,1.465,-1.578,1.656,-0.585,-0.669,-0.442,-1.01,-0.465,0.606,-0.027,-0.545,0.173,2.363,0.272,2.625,0.031,-1.557,1.867,-1.509,2.601,-0.189,-0.481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1485,2251,Jon Koncak,784,11,-0.704,-1.124,-0.43,-0.554,0.152,0.996,-0.86,-0.096,1.122,0.136,-1.845,-0.597,0.907,-1.056,1.562,-0.252,-0.432,1.64,-0.304,0.073,0.118,1.409,1.76,-0.333,0.341,2.236,2.002,-0.313,-0.018,2.095,-0.384,2.782,0.345,-0.085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1486,3451,Jason Kapono,458,7,0.144,-0.926,-0.77,0.828,-0.87,-1.02,-0.687,-0.837,-0.852,-0.978,-0.303,-0.349,-1.12,-0.39,-1.123,-0.815,-0.729,1.646,-0.101,0.192,1.764,-0.315,-0.674,-0.427,-0.249,-0.739,-0.271,0.684,0.689,-0.613,0.399,-0.514,-0.013,-0.173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1487,3756,Ian Mahinmi,483,7,0.649,-0.489,-0.925,-1.214,1.331,0.532,-0.998,0.027,0.936,1.298,-0.915,-0.187,1.43,-1.36,1.064,-0.749,-0.667,2.187,0.429,0.209,-0.919,2.385,1.441,-0.523,0.354,1.76,3.405,-0.42,1.074,2.372,-0.31,2.355,0.42,0.274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1488,4497,Edmond Sumner,106,2,0.62,-0.343,-1.384,-0.376,-0.692,-0.954,-0.474,0.856,-0.46,0.5,0.127,-0.375,-0.422,-0.932,-0.36,-0.975,-0.807,1.02,-0.224,-1.262,-0.299,-0.603,-0.874,-0.202,1.175,-0.356,0.551,0.417,-0.365,-0.205,-0.917,-0.232,-0.925,-0.778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1489,3246,Eddie Gill,114,2,-1.744,-1.058,-1.848,1.744,-1.311,-0.39,0.148,3.803,-0.678,0.586,0.193,-1.561,0.551,-1.393,2.255,-0.337,-0.591,-0.956,-0.929,-1.277,1.769,-1.089,-0.161,0.269,5.157,-0.613,1.146,1.026,-1.401,0.727,-1.313,2.961,-0.208,-0.585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1490,2564,Alec Kessler,155,2,-1.255,-1.274,-0.972,-0.727,0.948,1.015,-1.065,-1.369,0.032,0.063,-0.118,-1.527,-0.085,-1.649,-1.516,-1.989,-1.336,-1.106,-1.116,-0.912,-0.677,1.013,1.107,-1.037,-1.327,0.124,0.669,0.26,-0.728,0.476,-1.4,-1.421,-1.738,-1.195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1491,1833,Rick Robey,410,6,-0.224,-0.772,-0.965,-0.526,1.075,0.708,-0.627,-0.818,-0.511,0.895,-0.237,-0.7,0.305,-0.794,-0.405,-0.91,-0.731,0.957,0.17,-0.234,-0.373,1.598,0.896,-0.242,-0.385,-0.255,2.078,0.268,0.483,0.783,0.03,-0.061,-0.015,-0.276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1492,1666,Kevin Grevey,394,6,-0.687,-0.556,-0.117,2.074,-1.073,-1.16,-0.27,-0.698,-0.666,-1.568,0.224,-0.061,-0.101,-0.23,-0.241,-0.324,-0.405,-0.156,-0.017,1.174,3.061,-0.779,-0.971,0.278,-0.351,-0.521,-1.191,0.561,0.327,0.235,0.366,0.108,0.379,0.453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1493,1454,Jim Chones,223,3,-0.462,-1.071,0.007,-0.489,-0.031,0.81,-0.821,-1.218,0.488,0.285,-1.046,-0.744,0.558,-0.981,0.402,-0.691,-0.801,-0.067,-0.742,0.725,-0.473,0.357,0.947,-0.599,-1.068,0.664,0.537,-0.56,-0.443,0.96,-0.863,1.627,-0.243,-0.588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1494,1802,Freeman Williams,224,3,-0.179,1.013,-0.345,2.045,-0.848,-1.483,-0.006,-0.057,-0.953,-1.156,2.852,0.299,-1.828,1.099,-2.118,-0.095,-0.149,-0.047,1.513,0.057,2.424,-0.568,-1.385,0.098,0.617,-0.891,-0.654,3.267,0.82,-1.291,1.644,-1.584,0.642,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1495,2196,Otis Thorpe,1257,17,1.051,0.265,0.646,-0.807,0.897,0.907,-0.431,-0.864,-0.428,0.343,-0.095,0.439,0.139,0.068,-0.235,-0.051,0.023,2.0,1.104,1.459,-0.604,1.435,1.416,0.218,0.215,-0.013,1.171,0.639,1.453,1.24,0.969,0.28,0.623,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1496,2318,Kenny Gattison,446,6,0.7,-0.319,-0.544,-0.74,0.534,0.707,-0.857,-0.294,0.451,0.158,-0.466,-0.161,-0.204,-0.666,-0.156,-0.647,-0.613,1.12,0.264,0.227,-0.597,0.83,1.075,-0.642,0.169,0.928,1.004,-0.011,0.216,0.119,-0.1,0.406,-0.284,-0.369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1497,2369,Kenny Smith,737,10,0.985,0.115,0.526,1.118,-1.43,-1.344,1.292,-0.11,-0.87,0.627,-0.085,0.529,-1.008,0.554,-0.874,0.12,0.046,2.333,1.029,1.521,2.265,-1.263,-1.125,1.859,0.438,-0.75,1.769,0.403,1.71,0.004,1.358,0.116,1.133,1.221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1498,3154,Robert Traylor,438,7,-0.259,0.099,-1.244,-0.904,1.719,0.763,-0.615,1.135,1.347,0.549,-0.194,-0.328,0.947,-0.803,0.759,-0.396,-0.567,0.733,0.476,-0.827,-0.749,2.39,1.378,-0.483,1.939,1.952,1.666,0.121,0.489,2.055,-0.388,1.46,0.255,-0.254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1499,3394,Juan Dixon,436,7,-0.724,-0.447,-0.713,0.559,-0.965,-0.902,0.365,0.849,-0.801,0.053,0.733,-0.994,-1.02,-0.411,-0.856,-0.716,-0.665,-0.2,0.188,0.009,0.847,-0.726,-0.657,1.043,1.865,-0.661,1.833,1.156,0.171,-0.146,0.207,-0.395,-0.246,-0.463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1500,2900,Brent Barry,844,12,1.775,0.27,0.068,2.151,-1.038,-0.56,0.563,0.674,-0.509,0.463,-0.604,0.919,-0.068,0.795,0.787,1.037,0.702,3.37,1.298,1.393,2.763,-0.797,0.04,1.83,1.475,-0.083,2.321,0.235,1.998,1.328,1.745,1.658,2.204,2.932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1501,3707,Renaldo Balkman,186,3,0.025,0.116,-1.136,-0.741,1.444,0.661,-0.722,2.007,0.69,0.025,-0.962,0.056,0.739,-0.262,1.192,0.266,-0.302,0.978,0.559,-0.982,-0.54,1.873,1.247,-0.66,2.489,1.043,0.226,-0.711,0.682,1.304,0.255,1.724,0.648,-0.044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1502,2806,Lindsey Hunter,780,11,-0.885,-0.574,0.172,1.256,-1.046,-1.122,0.398,1.278,-0.658,-0.458,-0.113,-0.637,-0.154,-0.231,0.42,-0.034,-0.083,0.553,0.149,1.251,2.102,-0.57,-0.794,1.379,2.604,-0.44,1.028,0.841,0.51,1.369,0.612,2.143,0.585,0.611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1503,4413,Jamal Murray,410,6,-0.147,0.324,0.907,0.197,-0.514,-0.794,0.657,0.065,-0.591,-0.138,0.875,0.211,-0.723,0.692,-0.999,0.191,0.23,0.404,0.751,1.504,0.762,-0.284,-0.691,1.345,0.724,-0.42,0.064,1.078,0.644,-0.223,1.101,-0.66,0.709,0.599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1504,5016,Trey Murphy III,141,2,0.493,-0.251,-0.353,1.255,-0.15,-0.591,-0.943,0.095,-0.362,-1.733,-0.555,0.585,-0.283,0.36,-0.494,0.091,0.138,1.28,0.035,0.751,1.325,0.29,-0.374,-0.931,0.622,-0.017,-1.622,-0.492,0.839,0.292,0.574,0.295,0.622,0.825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1505,3857,A.J. Price,207,4,-1.04,-0.556,-0.998,1.253,-0.89,-1.034,1.034,0.288,-0.954,-0.004,0.24,-0.829,-0.192,-0.159,-0.584,-0.379,-0.574,-0.25,-0.107,-0.247,1.374,-0.739,-0.852,1.314,0.913,-0.873,0.242,0.746,-0.257,-0.16,0.102,-0.373,-0.066,-0.335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1506,3050,Chris Crawford,200,4,-0.083,-0.639,-0.844,-0.157,-0.098,-0.936,-0.768,-0.763,-0.181,-0.221,0.182,-0.289,-0.866,-0.645,-0.996,-0.996,-0.835,0.674,0.365,-0.352,0.367,0.616,-0.64,-0.652,-0.249,0.001,0.731,0.558,0.787,0.146,0.39,-0.284,-0.44,-0.602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1507,2139,Mitchell Wiggins,357,5,-0.847,-0.291,-0.51,-0.303,0.36,-0.734,-0.458,0.753,-0.761,-1.202,0.428,-0.27,-0.17,-0.468,-0.263,-0.52,-0.46,0.1,0.499,0.326,0.162,0.524,-0.472,-0.06,1.114,-0.552,-0.942,0.748,0.542,0.731,0.259,0.641,0.24,-0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1508,2760,Aaron Williams,553,8,0.601,-0.296,-0.826,-0.966,0.787,0.487,-0.814,-0.795,0.934,0.33,-0.49,0.003,0.416,-0.822,0.166,-0.668,-0.546,1.25,0.861,0.348,-0.87,1.495,0.897,-0.419,-0.412,1.73,1.583,-0.072,1.178,1.333,0.209,0.862,0.283,-0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1509,3658,Brandon Roy,321,5,0.107,1.175,1.15,-0.095,-0.543,-0.64,1.018,0.039,-0.682,-0.972,1.191,1.37,-0.61,1.54,-0.135,1.319,1.365,0.711,2.241,1.425,0.029,-0.34,-0.436,1.583,0.403,-0.566,-0.614,1.655,2.933,-0.324,2.697,0.066,2.405,2.957,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1510,4365,T.J. McConnell,529,7,-0.342,0.018,-0.346,-1.159,-0.547,-0.537,2.065,2.134,-0.722,2.317,-0.608,-0.188,0.202,-0.355,0.722,-0.009,-0.125,0.143,0.447,0.311,-0.443,-0.329,-0.143,2.605,3.522,-0.503,2.868,-0.079,0.278,1.003,0.174,1.576,0.493,0.448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1511,2080,Marc Iavaroni,531,7,-0.506,-1.617,-0.967,-0.541,0.26,0.201,-0.715,-0.892,0.014,1.46,-1.065,-1.213,0.538,-1.443,0.186,-1.208,-0.954,-0.149,-1.303,-0.482,-0.453,0.54,0.643,-0.349,-0.254,0.69,2.208,-0.696,-0.894,0.974,-1.18,0.649,-1.023,-0.864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1512,2622,Tate George,174,3,-1.616,-1.079,-1.484,-0.609,-0.958,-1.295,0.918,0.035,-0.7,0.663,-0.094,-1.25,-0.746,-0.931,-0.694,-1.074,-0.721,-0.894,-0.683,-1.112,-0.534,-0.863,-1.054,1.039,0.444,-0.627,0.904,0.099,-0.596,-0.476,-0.729,-0.651,-0.887,-0.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1513,1714,Mitch Kupchak,195,3,0.36,-0.244,-0.926,-0.624,1.322,0.766,-1.246,-1.017,-0.24,-0.018,0.128,-0.129,0.48,-0.579,-1.0,-0.965,-0.727,0.889,0.547,-0.22,-0.576,1.651,1.144,-1.19,-0.631,0.253,0.471,0.549,0.322,0.795,0.169,-0.315,-0.015,-0.203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1514,2308,Hot Rod Williams,862,12,0.075,0.285,0.561,-0.831,0.707,0.591,-0.564,-0.409,1.394,-0.747,-0.493,0.299,0.82,0.141,0.843,0.476,0.352,0.936,1.157,1.238,-0.645,1.122,1.233,-0.135,0.078,1.972,0.062,0.545,1.623,1.862,1.117,1.42,1.42,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1515,3284,Raja Bell,661,9,0.134,-0.877,0.4,0.879,-0.805,-0.927,-0.443,-0.42,-0.719,-0.76,-0.517,-0.118,-0.75,-0.35,-0.279,-0.441,-0.426,1.213,-0.274,1.398,1.892,-0.446,-0.563,-0.034,0.916,-0.532,0.55,0.917,0.601,0.221,0.399,1.202,0.237,0.285,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1516,3759,Jason Smith,492,7,-0.481,-0.417,-1.084,-0.824,0.616,0.279,-0.705,-0.643,1.24,0.01,-0.105,-0.609,-0.12,-1.055,-0.202,-1.019,-0.841,1.0,0.563,-0.297,-0.292,1.087,0.809,-0.004,0.355,1.825,0.625,0.846,0.249,0.564,-0.466,0.351,-0.521,-0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1517,3567,Alan Anderson,217,3,-0.078,-0.87,-0.147,1.053,-0.742,-0.876,-0.538,-0.023,-0.844,-0.667,-0.261,-0.419,-1.021,-0.456,-0.695,-0.703,-0.695,0.6,-0.458,-0.052,1.23,-0.709,-0.688,-0.237,0.18,-0.78,-0.513,0.886,-0.106,-0.884,-0.073,0.09,-0.522,-0.537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1518,3947,James Anderson,182,3,-0.941,-1.411,-0.838,0.969,-0.701,-0.607,-0.48,-0.647,-0.496,0.361,-0.728,-1.165,-1.094,-1.065,-0.914,-1.351,-0.932,-0.229,-0.893,0.529,1.129,-0.613,-0.515,-0.391,0.006,-0.095,1.438,-0.382,-0.707,-0.68,-0.525,-0.559,-0.913,-0.878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1519,1954,Mike Woodson,771,10,-0.339,0.069,0.099,-0.01,-0.915,-1.097,-0.112,0.659,-0.357,-1.052,0.829,-0.111,-0.524,-0.01,-0.091,-0.023,-0.069,0.674,1.137,0.786,0.688,-0.543,-0.876,0.459,1.521,0.127,-0.759,1.569,1.183,0.279,1.249,0.685,1.488,1.499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1520,2284,Billy Thompson,290,4,0.242,-0.271,-0.26,-0.682,1.157,0.382,-0.322,-0.852,0.724,0.844,-0.315,-0.386,0.023,-0.406,0.072,-0.33,-0.41,0.766,0.126,0.462,-0.667,1.526,0.654,-0.241,-0.705,0.975,1.47,-0.09,0.056,0.369,0.031,0.201,0.107,-0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1521,2333,Pete Myers,276,4,-1.245,-1.213,-0.72,-0.218,-0.609,-0.797,0.563,0.456,-0.372,1.407,-0.58,-1.202,0.291,-1.081,0.288,-0.803,-0.726,-0.487,-1.018,-0.003,0.257,-0.294,-0.413,1.192,0.897,-0.248,1.879,-0.125,-0.805,0.67,-1.009,0.569,-0.668,-0.673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1522,3001,Lorenzen Wright,743,11,-0.648,-0.249,-0.054,-0.971,1.187,1.123,-0.891,-0.518,0.377,-0.42,-0.336,-0.439,-0.023,-0.657,-0.603,-0.852,-0.793,0.34,0.362,0.511,-0.876,1.918,1.986,-0.673,0.237,0.722,0.563,0.832,0.322,1.456,-0.196,0.528,-0.319,-0.341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1523,3263,Joel Przybilla,405,6,0.84,-0.386,-0.395,-1.034,1.431,1.84,-1.075,-1.344,2.752,2.178,-1.659,-0.365,0.585,-0.84,1.19,-0.287,-0.39,2.467,0.26,-0.029,-0.93,1.916,3.25,-0.782,-0.943,3.764,4.145,-1.12,0.637,1.433,0.045,2.003,0.452,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1524,3530,Jameer Nelson,839,13,-0.094,0.037,0.406,0.631,-0.889,-0.841,1.755,0.113,-0.929,0.857,0.319,0.13,-0.406,0.32,-0.447,0.102,-0.077,1.578,1.446,1.378,1.287,-0.622,-0.426,2.352,1.362,-0.731,2.358,1.138,2.091,1.13,1.602,1.425,2.0,0.739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1525,3807,Danilo Gallinari,679,11,0.88,0.541,0.76,0.777,-0.671,0.04,-0.428,-0.604,-0.543,-1.172,0.37,1.294,-0.786,1.181,-0.63,0.77,0.597,1.553,1.304,1.417,1.549,-0.497,0.412,-0.053,0.021,0.016,-0.597,0.931,2.067,0.003,2.083,-0.14,1.556,1.442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1526,1880,Mike Evans,569,8,-0.387,-0.621,-0.948,2.353,-1.449,-1.035,0.665,0.284,-0.738,0.088,0.16,-0.637,-0.92,-0.505,-0.813,-0.834,-0.806,0.689,0.393,-0.258,3.83,-1.225,-0.828,1.263,0.957,-0.552,1.152,1.234,0.483,0.115,0.57,-0.01,0.228,-0.188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1527,2082,Mark McNamara,157,3,0.052,-0.683,-1.446,-0.687,2.046,0.774,-1.162,-1.282,-0.089,0.388,-0.724,-0.285,-1.197,-0.493,-1.811,-1.238,-0.848,1.478,-0.281,-1.028,-0.66,2.323,0.799,-1.013,-0.631,0.333,1.483,-0.318,-0.213,-1.0,-0.326,-1.704,-1.021,-0.724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1528,2116,Darren Daye,328,5,0.027,-0.159,-0.989,-0.512,0.078,-0.416,0.335,0.209,-0.514,0.469,0.164,-0.318,0.093,-0.103,0.171,-0.032,-0.366,0.644,0.577,-0.532,-0.324,0.704,-0.044,0.838,0.698,-0.391,1.316,0.869,0.292,0.87,0.407,0.732,0.645,0.147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1529,3122,Jahidi White,281,4,0.452,0.009,-0.638,-0.98,2.004,1.947,-1.328,-0.899,1.721,1.085,-0.424,-0.425,0.29,-0.796,-0.572,-0.935,-0.809,0.787,0.363,-0.17,-0.942,2.375,2.252,-1.22,-0.411,2.147,1.939,-0.024,0.144,0.732,-0.283,-0.239,-0.326,-0.477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1530,1951,Mike Harper,123,2,-1.133,-1.116,-1.251,-0.209,0.489,0.421,-1.27,0.425,1.266,0.163,-0.638,-1.189,-0.158,-1.562,0.41,-1.191,-0.83,-0.022,-0.577,-0.405,0.0,1.059,0.502,-1.196,0.751,1.532,0.456,-0.379,-0.511,0.32,-0.884,0.457,-0.57,-0.656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531,1920,Don Collins,286,4,-0.084,0.007,-0.458,-0.351,0.206,-0.945,-0.12,1.108,-0.29,0.035,0.662,-0.54,0.388,-0.153,0.643,0.183,-0.139,0.5,0.272,-0.092,-0.145,0.447,-0.794,0.209,1.286,-0.09,0.216,1.11,-0.309,1.209,0.17,1.323,0.834,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532,1836,Ron Brewer,400,6,-1.103,-0.668,-0.083,0.075,-1.246,-1.291,-0.491,-0.1,-0.251,-1.503,0.307,-0.621,-1.2,-0.489,-0.809,-0.823,-0.697,-0.289,0.407,1.072,0.644,-0.994,-0.958,-0.027,0.461,0.057,-1.009,1.227,0.235,-0.519,0.538,-0.451,0.042,-0.044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
